>>>>>>>>>>>>>>>> File Header >>>>>>>>>>>>>>>>
Device             : vivo (I2405)
Android            : 16
Android SDK        : 36
App Name           : RIDE Scan 2.0
App Version        : 2.3.0 (196)
Domain             : DMS
Latlong            : 12.7405627,77.786324
Dealer Name        : peethala.rajiv
Dealer Code        : 1234
Session ID         : 50280803042026123356
Firmware Version   : 1.07
<<<<<<<<<<<<<<<< File Header <<<<<<<<<<<<<<<< 
2026-04-03 12:33:56.339 I/: [CONNECTIVITY_TYPE]: --> bluetooth
2026-04-03 12:34:25.305 I/: TX: --> 33F1 -> 0902
2026-04-03 12:35:15.058 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:15.105 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:15.108 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:15.182 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:15.183 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:15.232 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:15.233 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:15.289 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:15.290 I/: TX: --> 7E0 -> 3E00
2026-04-03 12:35:15.362 I/: RX: --> 7E8 -> 7E00
2026-04-03 12:35:18.364 I/: TX: --> 7E0 -> 3E00
2026-04-03 12:35:18.421 I/: RX: --> 7E8 -> 7E00
2026-04-03 12:35:21.423 I/: TX: --> 7E0 -> 3E00
2026-04-03 12:35:21.508 I/: RX: --> 7E8 -> 7E00
2026-04-03 12:35:23.523 I/: ECU: --> 
2026-04-03 12:35:23.943 I/: TX: --> 7E0 -> 1001
2026-04-03 12:35:23.995 I/: RX: --> 7E8 -> 500103E807D0
2026-04-03 12:35:23.995 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:24.070 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:24.079 I/: TX: --> 7E0 -> 1902FF
2026-04-03 12:35:24.203 I/: RX: --> 7E8 -> 5902FF0054005001100050013100500132005001330050013900500140005001710050017200500301005003160050042000500519005011060040123500402232004022710050C00900502195005021960050
2026-04-03 12:35:26.880 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:26.948 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:26.951 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:26.995 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:26.999 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:27.060 I/: RX: --> 7E8 -> 620114DF02
2026-04-03 12:35:27.061 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:27.195 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:27.199 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:27.236 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:27.237 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:27.310 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:27.312 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:27.354 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:27.357 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:27.418 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:27.421 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:27.484 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:27.486 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:27.541 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:27.544 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:27.613 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:27.615 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:27.673 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:27.675 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:27.733 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:27.738 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:27.864 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:27.868 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:27.970 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:27.973 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:28.014 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:28.017 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:28.080 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:28.083 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:28.148 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:28.150 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:28.258 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:28.261 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:28.314 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:28.319 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:28.401 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:28.407 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:28.449 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:28.452 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:28.509 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:28.517 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:28.637 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:28.641 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:28.701 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:28.705 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:28.743 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:28.745 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:28.869 I/: RX: --> 7E8 -> 620114E202
2026-04-03 12:35:28.871 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:28.933 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:28.936 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:29.005 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:29.007 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:29.049 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:29.051 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:29.111 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:29.112 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:29.190 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:29.193 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:29.245 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:29.248 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:29.309 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:29.310 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:29.369 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:29.370 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:29.423 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:29.427 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:29.478 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:29.480 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:29.565 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:29.567 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:29.603 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:29.605 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:29.664 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:29.667 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:29.730 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:29.732 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:29.794 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:29.798 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:29.864 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:29.866 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:29.930 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:29.935 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:30.049 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:30.050 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:30.112 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:30.115 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:30.183 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:30.186 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:30.248 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:30.251 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:30.314 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:30.315 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:30.363 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:30.366 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:30.423 I/: RX: --> 7E8 -> 620114E102
2026-04-03 12:35:30.425 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:30.488 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:30.491 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:30.545 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:30.548 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:30.603 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:30.605 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:30.659 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:30.664 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:30.722 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:30.724 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:30.787 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:30.790 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:30.839 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:30.841 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:30.922 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:30.924 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:30.977 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:30.979 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:31.046 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:31.049 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:31.182 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:31.185 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:31.266 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:31.268 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:31.321 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:31.325 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:31.377 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:31.379 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:31.446 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:31.449 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:31.503 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:31.506 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:31.564 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:31.567 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:31.627 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:31.628 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:31.685 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:31.687 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:31.746 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:31.749 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:31.813 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:31.815 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:31.857 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:31.859 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:31.922 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:31.924 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:31.978 I/: RX: --> 7E8 -> 620114E102
2026-04-03 12:35:31.980 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:32.066 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:32.069 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:32.125 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:32.129 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:32.230 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:32.233 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:32.290 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:32.293 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:32.413 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:32.416 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:32.470 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:32.473 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:32.536 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:32.539 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:32.606 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:32.608 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:32.641 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:32.643 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:32.708 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:32.711 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:32.803 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:32.806 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:32.888 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:32.891 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:32.951 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:32.955 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:33.030 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:33.034 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:33.068 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:33.073 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:33.129 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:33.132 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:33.211 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:33.214 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:33.250 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:33.252 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:33.308 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:33.312 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:33.377 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:33.380 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:33.442 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:33.444 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:33.521 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:33.524 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:33.563 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:33.565 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:33.667 I/: RX: --> 7E8 -> 620114E102
2026-04-03 12:35:33.670 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:33.752 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:33.755 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:33.802 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:33.805 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:33.860 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:33.864 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:33.924 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:33.927 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:33.989 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:33.991 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:34.045 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:34.046 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:34.103 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:34.105 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:34.193 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:34.194 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:34.236 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:34.237 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:34.436 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:34.440 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:34.494 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:34.498 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:34.536 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:34.538 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:34.627 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:34.633 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:34.727 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:34.729 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:34.774 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:34.777 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:34.837 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:34.840 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:34.899 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:34.903 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:34.965 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:34.968 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:35.098 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:35.100 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:35.134 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:35.137 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:35.213 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:35.216 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:35.268 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:35.271 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:35.320 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:35.323 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:35.383 I/: RX: --> 7E8 -> 620114E102
2026-04-03 12:35:35.387 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:35.471 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:35.473 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:35.565 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:35.568 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:35.689 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:35.691 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:35.735 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:35.738 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:35.794 I/: RX: --> 7E8 -> 6201010000
2026-04-03 12:35:35.796 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:35.858 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:35.861 I/: TX: --> 7E0 -> 220116
2026-04-03 12:35:35.934 I/: RX: --> 7E8 -> 62011600
2026-04-03 12:35:35.937 I/: TX: --> 7E0 -> 22F190
2026-04-03 12:35:35.998 I/: RX: --> 7E8 -> 62F1904D44363231425032335431443032303238
2026-04-03 12:35:36.001 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:36.054 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:36.059 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:36.120 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:36.122 I/: TX: --> 7E0 -> 22F182
2026-04-03 12:35:36.176 I/: RX: --> 7E8 -> 62F18255323632474253365330413161323430
2026-04-03 12:35:36.179 I/: TX: --> 7E0 -> 220105
2026-04-03 12:35:36.229 I/: RX: --> 7E8 -> 62010526
2026-04-03 12:35:36.231 I/: TX: --> 7E0 -> 220109
2026-04-03 12:35:36.409 I/: RX: --> 7E8 -> 62010900
2026-04-03 12:35:36.411 I/: TX: --> 7E0 -> 221011
2026-04-03 12:35:36.464 I/: RX: --> 7E8 -> 62101100
2026-04-03 12:35:36.466 I/: TX: --> 7E0 -> 22A809
2026-04-03 12:35:36.537 I/: RX: --> 7E8 -> 62A80901
2026-04-03 12:35:36.539 I/: TX: --> 7E0 -> 22A803
2026-04-03 12:35:36.668 I/: RX: --> 7E8 -> 62A80300
2026-04-03 12:35:36.671 I/: TX: --> 7E0 -> 220817
2026-04-03 12:35:36.716 I/: RX: --> 7E8 -> 7F2231
2026-04-03 12:35:36.719 I/: TX: --> 7E0 -> 22A808
2026-04-03 12:35:36.777 I/: RX: --> 7E8 -> 62A80800
2026-04-03 12:35:36.779 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:36.838 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:36.841 I/: TX: --> 7E0 -> 22A802
2026-04-03 12:35:36.914 I/: RX: --> 7E8 -> 62A80200
2026-04-03 12:35:36.917 I/: TX: --> 7E0 -> 22F1F4
2026-04-03 12:35:36.977 I/: RX: --> 7E8 -> 62F1F431CBDBBB
2026-04-03 12:35:36.979 I/: TX: --> 7E0 -> 220111
2026-04-03 12:35:37.088 I/: RX: --> 7E8 -> 62011100
2026-04-03 12:35:37.092 I/: TX: --> 7E0 -> 22010A
2026-04-03 12:35:37.153 I/: RX: --> 7E8 -> 62010A00
2026-04-03 12:35:37.157 I/: TX: --> 7E0 -> 220114
2026-04-03 12:35:37.277 I/: RX: --> 7E8 -> 620114DF02
2026-04-03 12:35:37.284 I/: TX: --> 7E0 -> 220103
2026-04-03 12:35:37.369 I/: RX: --> 7E8 -> 620103D60B
2026-04-03 12:35:37.380 I/: TX: --> 7E0 -> 220106
2026-04-03 12:35:37.454 I/: RX: --> 7E8 -> 6201067F
2026-04-03 12:35:37.456 I/: TX: --> 7E0 -> 220108
2026-04-03 12:35:37.505 I/: RX: --> 7E8 -> 6201080000
2026-04-03 12:35:37.506 I/: TX: --> 7E0 -> 22010B
2026-04-03 12:35:37.559 I/: RX: --> 7E8 -> 62010B1A
2026-04-03 12:35:37.562 I/: TX: --> 7E0 -> 220101
2026-04-03 12:35:37.669 I/: RX: --> 7E8 -> 6201010000
